tsne_dimension_1,tsne_dimension_2
-84.986595,-59.314896
81.75721,104.63471
-142.67465,18.498104
-36.216427,-142.42503
29.572847,-86.38154
-68.49527,66.70993
11.994839,-31.83523
20.963118,47.259636
99.445335,-36.56969
112.12445,106.366135
115.0575,-14.933982
-10.574073,-31.050661
-11.319584,-73.94067
-59.722477,13.609659
17.086212,-74.2229
78.56998,-31.59325
114.28591,-32.791054
128.67735,49.990547
36.48459,134.2765
48.281265,-24.388334
68.89201,29.095951
36.48459,134.2765
-101.25375,-47.23465
56.079952,108.86463
-60.134117,97.77577
117.21512,-4.3206973
-37.36647,-71.67772
11.994839,-31.83523
2.0722933,86.447365
-23.356218,-96.36617
-5.3864675,72.196106
-91.81326,65.74295
-140.69482,-27.556284
110.107124,-32.138603
-22.00534,43.991634
11.994839,-31.83523
82.29016,59.99844
-51.407917,86.51875
-10.005463,12.8678
46.390175,17.792086
94.63982,-8.936339
-10.574073,-31.050661
95.06145,-0.03156334
-89.3821,-10.9303055
-64.93779,-24.626293
-77.81258,-117.63217
1.6417397,-20.551445
-34.287876,59.46382
-10.574073,-31.050661
76.01676,28.859297
7.13816,-122.55653
51.836803,-84.830795
-120.505295,-40.40777
66.368454,-17.124245
56.079952,108.86463
-10.574073,-31.050661
-60.48697,49.446636
-58.16381,80.18119
107.22863,-1.2740238
29.631376,20.27654
-40.257927,-17.741402
73.785484,-16.168947
-49.361465,124.6422
26.837694,88.39947
9.347389,134.86185
-46.80062,-99.146866
-127.65745,3.2100048
14.80795,-14.255238
-25.672392,-61.211433
2.8570538,-6.5560803
33.028534,105.157646
49.49735,-79.44613
11.994839,-31.83523
113.33196,-43.67168
-21.653847,-11.021172
51.892162,121.670074
-10.005463,12.8678
84.66099,-92.09842
-103.117134,31.307472
-10.005463,12.8678
-120.505295,-40.40777
34.47118,-96.18232
17.086212,-74.2229
114.273384,-38.02532
38.37442,-16.520094
61.314335,-54.997486
81.01606,-22.148378
105.49885,-59.265823
24.395287,-1.2899067
22.385727,-94.114914
77.8584,35.7406
94.08089,-74.25314
50.796658,-22.689154
34.187416,64.21125
53.57437,-1.50363
29.798359,-11.577613
94.072525,-45.13013
8.096076,-52.258514
64.12425,-33.605812
8.696338,7.44191
110.15087,27.423681
-20.241793,-47.919468
2.8570538,-6.5560803
8.696338,7.44191
-6.759471,51.41547
98.09295,88.90567
70.341995,-24.877703
110.03064,-32.930424
-10.005463,12.8678
-20.323328,96.42726
-93.20856,-96.04094
9.347389,134.86185
-29.745436,46.718163
86.29639,81.892166
0.9817696,-141.00792
49.532623,-54.61821
28.143938,82.67834
42.45556,-65.76055
-123.685844,-62.556477
-43.325905,-2.1402068
75.00549,72.86598
80.22084,-20.793001
-140.69482,-27.556284
-21.653847,-11.021172
-71.93805,-134.42812
84.948654,-65.51538
94.640366,-8.93639
93.71791,-54.58557
-25.713163,84.358894
39.055653,-87.51866
26.677322,82.58769
-94.5543,-0.9273829
15.215982,-115.90465
-54.524094,-7.129318
96.00013,-73.59657
68.91025,-43.28641
-90.2113,8.741552
62.822784,-101.3353
-10.005463,12.8678
128.67735,49.990547
22.719757,115.128494
-6.1713514,-96.13227
-58.16381,80.18119
67.29211,-86.799446
1.2000686,32.35897
-18.365934,48.014164
-10.574073,-31.050661
11.994839,-31.83523
-36.83453,81.63997
-25.672392,-61.211433
-17.380938,46.619884
80.61032,-58.21158
7.98756,-95.84194
71.84766,73.04755
55.163727,-0.37219322
45.25959,-33.678326
-116.04425,75.14998
37.754524,151.49736
-29.539858,7.7446117
-21.653847,-11.021172
-10.005463,12.8678
116.20061,30.457787
1.0960438,19.92722
77.30185,-42.556564
110.44438,-64.10837
2.3081987,-70.0905
105.44188,-39.547047
-15.881598,-86.88057
73.35386,-94.16353
2.8570538,-6.5560803
-9.179418,-135.77977
-2.594786,-44.608356
33.028534,105.157646
36.254276,-71.81562
-10.005463,12.8678
144.14285,19.953758
-11.553552,49.843292
-10.005463,12.8678
9.347389,134.86185
53.468338,-2.8215601
-43.03158,13.467826
24.395287,-1.2899067
24.395287,-1.2899067
51.51195,-19.62313
51.22977,-87.56995
66.45239,-22.4735
42.617214,16.641512
-21.653847,-11.021172
-15.613964,48.327557
-21.653847,-11.021172
-11.329905,156.16919
-40.2751,53.27751
107.158646,84.52515
80.644295,-28.598835
-8.4656105,140.62735
93.58562,28.1068
23.141113,38.26236
-10.005463,12.8678
-39.36882,26.118132
81.30833,27.16137
-90.59712,-40.90279
17.59161,-46.907616
97.91715,-42.770927
-10.355589,-59.684853
128.67735,49.990547
-10.005463,12.8678
94.39473,33.229336
30.349457,-148.64003
2.3081987,-70.0905
-53.226852,23.758684
-21.653847,-11.021172
65.54356,77.93978
41.006428,-80.265076
36.48459,134.2765
65.54356,77.93978
83.13343,1.8847543
54.46919,-46.539303
-143.05511,56.349277
48.228817,-79.83927
99.47526,28.590881
44.71727,-23.77387
62.270103,66.61226
42.23269,40.435318
63.105785,-50.379574
-71.93196,82.20187
34.508617,75.45007
2.8570538,-6.5560803
-96.14546,113.301956
84.963196,55.18994
-10.574073,-31.050661
87.76924,-21.475607
2.8570538,-6.5560803
112.51545,-52.861504
-36.216427,-142.42503
61.155212,-59.24335
128.67735,49.990547
-63.15777,86.19374
74.78442,-73.69828
36.254276,-71.81562
-52.967087,-27.455832
-10.574073,-31.050661
-59.722477,13.609659
137.76506,-5.5967245
42.65542,57.802216
24.788666,93.985855
-84.74332,45.882896
-10.005463,12.8678
-127.65745,3.2100048
112.12445,106.366135
8.696338,7.44191
58.467365,86.30619
-58.14966,109.88479
-11.515081,46.92164
57.559998,8.873561
90.642365,64.058846
-31.12277,35.5694
-6.1713514,-96.13227
-10.005463,12.8678
-10.005463,12.8678
8.696338,7.44191
50.599426,-30.475082
68.9987,23.966124
-47.533108,-12.350254
81.89603,119.0854
-28.528063,-30.186686
17.086212,-74.2229
4.363561,-152.40884
69.18115,-78.28836
-55.40012,-37.492443
-3.033128,-119.765076
11.994839,-31.83523
97.95157,-34.550423
71.94334,-22.13556
92.77853,-48.96247
-23.356218,-96.36617
24.08971,73.61182
-21.653847,-11.021172
101.209755,-46.260803
16.953575,34.18329
-20.241793,-47.919468
0.6802639,-21.32431
137.76506,-5.5967245
-51.407917,86.51875
18.859074,29.120714
13.128331,-142.34795
127.286,16.532642
-21.653847,-11.021172
-21.653847,-11.021172
-79.25833,38.98955
119.58456,2.523263
-44.955738,88.49445
98.85523,-6.083048
86.82582,-6.0207787
-33.28873,109.67232
117.214584,-4.321014
-10.005463,12.8678
53.214252,141.38284
91.05133,96.77106
48.012333,-21.757029
45.069435,-89.44004
101.304565,34.27791
73.86749,-16.409693
32.8708,-64.43215
-23.356218,-96.36617
-21.653847,-11.021172
-34.73231,-44.928307
43.43004,-96.35411
91.60341,-4.267663
-27.189281,22.741924
39.055653,-87.51866
29.572847,-86.38154
67.29211,-86.799446
-92.105385,-75.47741
-20.962585,46.17191
115.682434,-35.2139
83.06133,42.56213
-34.73231,-44.928307
26.364317,-136.32268
-58.76027,-50.44096
80.2689,14.428774
61.56719,-29.720236
-48.80223,-43.831657
76.0658,14.866267
62.16517,-37.057194
-33.470318,-85.17471
-27.189281,22.741924
60.53957,18.107334
37.66039,-55.043304
34.178257,-25.331871
-123.685844,-62.556477
19.87881,-56.615845
84.99823,-67.904854
-54.300865,2.398265
22.720371,115.135216
38.83868,-66.30312
49.043976,103.010994
24.395287,-1.2899067
-82.824814,117.78054
-90.59712,-40.90279
-121.90924,43.781784
95.209,40.55319
53.77028,76.36804
-27.38094,120.568756
-62.33039,65.583
-95.47603,22.064312
65.833984,89.45066
-125.05464,29.491302
51.89215,121.67025
-10.005463,12.8678
68.99872,23.966045
44.386894,-26.295048
-0.77466047,-18.671812
17.086212,-74.2229
46.040253,-74.68828
-65.422104,91.83063
-75.79363,-43.981194
41.076015,-31.886473
31.369608,-127.11832
46.390526,14.175677
-19.650965,47.27039
24.4093,43.002026
81.61659,-102.907845
7.98756,-95.84194
-10.005463,12.8678
-140.69482,-27.556284
107.11837,-49.588303
83.48992,66.19081
127.286,16.532642
-5.3864675,72.196106
-20.241793,-47.919468
37.754524,151.49736
-10.005463,12.8678
66.83706,-31.926096
-90.2113,8.741552
112.637794,-44.826065
-128.96341,88.48035
-90.59712,-40.90279
56.395428,-39.466457
86.48509,-62.125233
-10.005463,12.8678
-10.355589,-59.684853
11.994839,-31.83523
-33.746273,56.79868
91.21525,-48.84364
-48.497936,61.935196
11.994839,-31.83523
-15.432951,92.98813
11.994839,-31.83523
93.63038,-54.38058
-120.505295,-40.40777
-59.722477,13.609659
-142.67465,18.498104
58.84817,0.6916752
83.554,93.405266
79.91721,-52.71784
-120.505295,-40.40777
-90.2113,8.741552
-136.00856,72.04219
42.102455,-37.513153
-34.56231,153.50748
53.35484,-4.193599
8.096076,-52.258514
95.39139,7.6300225
-10.355589,-59.684853
-10.574073,-31.050661
-28.528063,-30.186686
-10.574073,-31.050661
-74.58382,93.24038
-11.319584,-73.94067
8.096076,-52.258514
-28.528063,-30.186686
-27.189281,22.741924
-127.65745,3.2100048
147.53493,2.9047847
44.543354,-27.199678
-49.361465,124.6422
102.27277,2.1235397
-73.6263,22.471928
-96.14546,113.301956
-136.00856,72.04219
4.9485717,101.18198
8.696338,7.44191
-90.59712,-40.90279
-64.93779,-24.626293
115.691025,-27.81307
-140.69482,-27.556284
41.997192,-108.058044
11.994839,-31.83523
144.14285,19.953758
-21.653847,-11.021172
-4.2894096,54.158794
82.821014,-70.54921
-21.653847,-11.021172
0.06807175,-19.812975
57.272594,-28.006603
-39.36882,26.118132
70.24984,-16.426353
96.99113,-79.16523
55.80332,-3.007959
114.15879,-25.348963
128.67735,49.990547
82.34047,25.134884
-120.505295,-40.40777
-120.505295,-40.40777
8.696338,7.44191
7.98756,-95.84194
55.43433,7.815054
-40.2751,53.27751
118.45067,63.9759
-27.189281,22.741924
118.30334,-26.944473
-21.653847,-11.021172
64.84396,-8.832142
-128.37238,30.698519
-21.653847,-11.021172
-123.685844,-62.556477
107.22819,-1.2738566
-16.335606,64.361565
-58.16381,80.18119
-11.319584,-73.94067
-58.76027,-50.44096
-21.653847,-11.021172
32.57641,96.31415
-121.90924,43.781784
93.91488,-82.194756
-54.300865,2.398265
76.585815,-61.8799
-103.117134,31.307472
57.966446,61.843533
-89.02797,-66.37505
-29.539858,7.7446117
84.3091,-75.65422
-74.58382,93.24038
-29.539858,7.7446117
53.77028,76.36804
-116.04425,75.14998
-43.03158,13.467826
52.688732,18.530968
2.8570538,-6.5560803
-10.005463,12.8678
37.294983,54.56735
-101.53251,13.059664
74.59242,-42.185776
67.88101,32.30456
17.086212,-74.2229
85.769905,49.339523
102.829124,50.657516
-20.241793,-47.919468
-95.56124,87.339294
-9.970462,-151.41714
9.698705,37.91424
-21.653847,-11.021172
-101.53251,13.059664
76.1994,-57.957443
33.792,-61.652752
-10.005463,12.8678
-10.574073,-31.050661
49.043976,103.010994
11.994839,-31.83523
-116.04425,75.14998
28.765858,-68.59054
-80.32519,53.895027
49.043976,103.010994
-48.80223,-43.831657
-10.005463,12.8678
-43.03158,13.467826
85.43907,-2.663378
19.87881,-56.615845
1.0960438,19.92722
27.497087,42.30389
-101.92169,-62.68494
-120.505295,-40.40777
-124.901474,-21.96714
-34.808685,46.256813
110.61307,-47.19688
-64.93779,-24.626293
46.982536,9.074068
92.99211,-2.1301763
-91.81326,65.74295
60.25458,-119.14812
11.994839,-31.83523
-10.005463,12.8678
-10.355589,-59.684853
-142.67465,18.498104
54.04785,-57.249928
-73.366356,-95.0254
-44.758617,104.320206
-21.653847,-11.021172
28.211073,31.530306
-40.525444,-59.86377
107.4207,-38.42943
91.898,-31.948591
77.01215,55.19687
-10.574073,-31.050661
11.994839,-31.83523
55.870964,29.69158
4.7740655,-114.44858
-142.67465,18.498104
88.29269,46.865307
-40.2751,53.27751
-10.005463,12.8678
2.8570538,-6.5560803
63.410328,-109.6978
78.67496,-30.23346
45.716904,-142.62035
-23.86531,-74.02634
-8.4656105,140.62735
-31.12277,35.5694
52.7775,15.120273
-21.653847,-11.021172
-10.005463,12.8678
-52.395554,-127.85906
2.8570538,-6.5560803
111.82231,41.595062
2.3081987,-70.0905
12.6488285,96.927826
72.399734,-33.003242
106.592125,-9.410941
63.041798,69.33895
-10.574073,-31.050661
-10.4371,83.78115
36.254276,-71.81562
-34.73231,-44.928307
33.85312,-114.609955
36.254276,-71.81562
-21.653847,-11.021172
-10.574073,-31.050661
109.48219,-7.9481664
44.446754,15.764651
-10.574073,-31.050661
-65.42506,91.8362
18.632387,-89.62172
108.598,-36.916054
-142.67465,18.498104
-27.189281,22.741924
76.06018,72.92575
11.994839,-31.83523
-44.758617,104.320206
-116.15283,-95.297356
-21.653847,-11.021172
-41.24721,41.508904
-11.387056,25.500526
16.096628,69.22215
36.254276,-71.81562
-6.776709,117.73921
108.71482,-97.58629
58.949356,-90.31383
108.3992,-39.243176
42.573982,22.264133
-6.1713514,-96.13227
-11.867635,73.026886
2.3081987,-70.0905
34.177597,-25.331432
-67.127304,95.3236
-40.257927,-17.741402
87.775986,-48.7994
-82.824814,117.78054
-84.33488,21.57606
36.267784,-36.040882
119.29936,-25.601494
77.69893,80.14103
25.267355,-44.81307
-0.1853092,69.76865
8.696338,7.44191
92.714195,-9.442426
-79.5492,-7.6427298
-40.525444,-59.86377
8.696338,7.44191
112.12445,106.366135
9.347389,134.86185
94.40375,-44.380005
-78.45814,-25.817709
-58.76027,-50.44096
-21.653847,-11.021172
-42.483017,-31.727266
-10.574073,-31.050661
52.51131,-112.2074
104.630135,-58.489418
-60.315853,-70.57368
-91.81326,65.74295
104.17771,-54.285652
128.67735,49.990547
-142.67465,18.498104
-21.653847,-11.021172
11.994839,-31.83523
78.25633,-114.70135
53.333267,-21.806778
-10.005463,12.8678
89.64642,-81.94694
35.50099,87.77681
25.624887,41.794014
29.572847,-86.38154
30.349457,-148.64003
-51.407917,86.51875
-21.653847,-11.021172
85.20763,-18.973137
-10.574073,-31.050661
-116.04425,75.14998
-96.14546,113.301956
-40.525444,-59.86377
-116.15283,-95.297356
-79.5492,-7.6427298
2.8570538,-6.5560803
-33.28873,109.67232
-54.300865,2.398265
-14.426554,-105.796555
-44.758617,104.320206
98.1214,8.503367
-15.881598,-86.88057
-22.180166,-138.5669
8.696338,7.44191
-52.395554,-127.85906
9.347389,134.86185
114.34547,-48.07084
49.043976,103.010994
-81.27619,-73.66433
-58.16381,80.18119
-96.92201,-85.87503
-41.24721,41.508904
94.63982,-8.936339
-3.755041,44.104897
102.272606,2.1235437
40.22846,4.2911835
-95.23145,43.77936
-1.328313,-83.09049
7.98756,-95.84194
-95.23145,43.77936
-1.0245452,-20.187609
57.966446,61.843533
-27.189281,22.741924
-73.70942,-80.4712
-43.325905,-2.1402068
-10.355589,-59.684853
-27.189281,22.741924
-56.343422,71.17881
9.347389,134.86185
128.67735,49.990547
-10.574073,-31.050661
11.994839,-31.83523
-10.574073,-31.050661
17.086212,-74.2229
-101.25375,-47.23465
-85.04637,57.036835
-0.90637434,-18.696186
-96.05349,49.667316
-63.15777,86.19374
91.15619,-18.878098
95.85892,0.26839402
63.673176,-68.719864
-10.355589,-59.684853
82.01196,-7.9951015
84.66099,-92.09842
24.395287,-1.2899067
-10.005463,12.8678
84.66099,-92.09842
-11.319584,-73.94067
90.85463,-50.905354
-142.67465,18.498104
9.347389,134.86185
124.30322,79.979866
77.574036,-34.505844
-74.58382,93.24038
-44.758617,104.320206
-21.653847,-11.021172
-34.73231,-44.928307
9.347389,134.86185
-120.505295,-40.40777
56.525787,-60.83444
7.98756,-95.84194
14.687323,69.803825
-10.574073,-31.050661
-10.005463,12.8678
-10.574073,-31.050661
2.3081987,-70.0905
-142.67465,18.498104
120.436424,-28.775282
23.582907,36.826366
64.0917,-52.634842
-10.005463,12.8678
110.31193,-17.122576
-1.7923582,-17.602892
68.601395,-32.52986
43.43004,-96.35411
-23.114676,71.31316
-10.005463,12.8678
49.384197,90.72454
32.24162,-17.422737
29.008919,-32.118053
-9.970462,-151.41714
7.98756,-95.84194
-21.653847,-11.021172
65.80635,3.5866916
65.34075,-39.91599
80.19584,3.913866
65.24,-60.79308
-56.933933,-93.56833
71.68503,-111.198105
62.153816,34.29048
-33.470318,-85.17471
-25.713163,84.358894
124.30322,79.979866
21.580097,52.248158
102.829124,50.657516
105.32086,-36.99229
63.312508,9.592228
-21.653847,-11.021172
-10.574073,-31.050661
91.925285,-74.825714
-43.03158,13.467826
144.14285,19.953758
67.90532,34.639553
30.236446,113.54835
73.56585,1.771021
52.32543,42.024097
97.951935,-34.55058
25.728357,28.26827
11.994839,-31.83523
-62.084145,22.7052
13.128331,-142.34795
-20.962381,46.17606
-149.44331,-3.1556103
30.349457,-148.64003
-34.56231,153.50748
26.067802,87.51803
-150.78067,36.8105
-67.60159,36.125816
-48.22354,-13.425393
-11.867635,73.026886
35.530945,-37.845665
24.08971,73.61182
24.395287,-1.2899067
49.076393,11.154015
37.631165,19.372276
111.02464,-30.521797
30.299475,27.208128
98.09295,88.90567
-59.71421,30.433489
91.05133,96.77106
118.133286,89.997475
-54.524094,-7.129318
-40.2751,53.27751
-120.505295,-40.40777
-41.24721,41.508904
22.720371,115.135216
147.53493,2.9047847
-21.653847,-11.021172
8.696338,7.44191
-73.6263,22.471928
14.80795,-14.255238
-33.28873,109.67232
-10.005463,12.8678
8.096076,-52.258514
-21.653847,-11.021172
73.14702,5.8051195
81.89603,119.0854
-40.84431,-131.9082
25.589556,12.261311
-59.35824,130.3227
78.25633,-114.70135
-44.758617,104.320206
19.189007,24.628654
32.254444,22.496386
61.47632,53.923473
-60.134117,97.77577
36.254276,-71.81562
51.277134,32.40289
-28.528063,-30.186686
-31.291842,73.06855
145.83472,-16.653223
32.37885,-31.046328
26.626041,-18.254944
33.85312,-114.609955
30.236446,113.54835
113.10522,-44.05156
117.20534,-47.758423
-140.69482,-27.556284
-119.856346,105.32583
45.56282,-49.094364
28.766125,-68.590744
128.42842,-2.9828959
24.395287,-1.2899067
45.013535,-61.399685
-57.384148,1.0912014
17.086212,-74.2229
-20.241793,-47.919468
9.347389,134.86185
45.43408,-84.76285
55.463207,-98.54518
94.89037,0.01617284
81.89603,119.0854
-90.59712,-40.90279
-39.36882,26.118132
-29.744102,32.49101
-10.005463,12.8678
-10.005463,12.8678
73.45753,-51.95104
22.94464,3.5740535
11.994839,-31.83523
87.198204,63.19392
-10.574073,-31.050661
11.994839,-31.83523
-10.574073,-31.050661
-84.12506,54.175167
22.94464,3.5740535
56.079952,108.86463
-95.47603,22.064312
127.286,16.532642
-76.25484,40.396736
8.696338,7.44191
18.632387,-89.62172
52.442234,85.08193
-55.945602,24.185492
2.8570538,-6.5560803
2.8570538,-6.5560803
63.93864,12.069523
87.198204,63.19392
-58.76027,-50.44096
11.994839,-31.83523
88.33738,62.151207
-43.325905,-2.1402068
-51.407917,86.51875
11.994839,-31.83523
46.285202,-10.153685
-120.681076,16.737919
61.806046,0.40718618
-103.117134,31.307472
-49.361465,124.6422
-82.824814,117.78054
103.831375,-60.831306
-23.86531,-74.02634
-70.546326,75.65942
-75.73123,-62.30139
-20.241793,-47.919468
7.13816,-122.55653
7.98756,-95.84194
20.004488,24.741564
100.65869,-62.954445
98.09295,88.90567
70.29902,-86.009346
-10.005463,12.8678
81.75721,104.63471
118.133286,89.997475
34.508617,75.45007
108.43773,-44.998432
37.965088,-57.03573
-10.005463,12.8678
-84.33488,21.57606
-10.005463,12.8678
-43.03158,13.467826
-54.300865,2.398265
29.572847,-86.38154
2.8570538,-6.5560803
2.8570538,-6.5560803
36.849297,117.89816
42.81503,91.97771
11.994839,-31.83523
49.043976,103.010994
-10.005463,12.8678
81.93844,9.794834
81.89603,119.0854
-58.76027,-50.44096
2.2479022,155.62788
26.413736,-33.705246
44.40263,3.7243614
-10.005463,12.8678
-34.56231,153.50748
-21.653847,-11.021172
-33.28873,109.67232
-41.24721,41.508904
-29.539858,7.7446117
-123.685844,-62.556477
53.50529,-8.13374
61.56719,-29.720236
-84.98789,-59.314915
17.086212,-74.2229
-28.528063,-30.186686
85.437485,-2.6629348
-61.85525,-12.750089
92.74545,-52.40243
-56.343422,71.17881
-28.528063,-30.186686
11.994839,-31.83523
-40.2751,53.27751
-21.653847,-11.021172
8.166026,30.517616
-51.176285,-10.00773
-64.93779,-24.626293
128.67735,49.990547
-1.6102128,43.220863
-31.291842,73.06855
9.347389,134.86185
-95.56124,87.339294
3.5920033,59.61062
29.15059,86.34575
7.13816,-122.55653
15.414713,34.070187
-58.76027,-50.44096
-15.136017,34.574047
71.68503,-111.198105
99.654465,-77.88677
19.87881,-56.615845
57.71822,49.2096
67.34017,10.359641
123.563126,21.453
-51.185257,98.04416
58.20652,-87.87414
-116.04425,75.14998
7.98756,-95.84194
11.994839,-31.83523
63.17765,9.041929
-11.867635,73.026886
-21.653847,-11.021172
2.9888349,42.30307
2.3081987,-70.0905
-75.96668,46.483547
80.73667,0.7080172
81.61659,-102.907845
11.994839,-31.83523
-25.713163,84.358894
25.085106,19.069693
24.395287,-1.2899067
-19.650965,47.27039
102.01583,-4.8449845
-25.713163,84.358894
42.83315,50.41841
73.36991,-64.673
-73.366356,-95.0254
102.48633,-51.87386
80.12959,3.30909
-56.748684,66.881134
118.133286,89.997475
54.9063,-31.94059
-37.36647,-71.67772
-21.653847,-11.021172
24.344095,45.333015
56.079952,108.86463
99.23293,28.513443
113.38275,-40.00213
85.871254,-74.57781
-3.033128,-119.765076
145.83472,-16.653223
-58.76027,-50.44096
29.572847,-86.38154
36.48459,134.2765
2.8570538,-6.5560803
-84.13816,66.11911
-64.93779,-24.626293
-78.45814,-25.817709
112.90599,-22.536785
68.60167,-32.529873
-21.653847,-11.021172
81.641914,11.31747
41.388657,39.438206
-20.241793,-47.919468
-21.653847,-11.021172
91.05133,96.77106
67.64947,-13.084512
98.27112,-91.88184
48.561897,-25.722597
-75.65243,-0.2771183
-27.189281,22.741924
-120.505295,-40.40777
-10.005463,12.8678
64.58088,-38.682392
43.311863,42.20864
89.29392,53.922806
41.12282,10.253255
-93.51909,78.01381
22.94464,3.5740535
-44.758617,104.320206
123.38996,-8.000984
-25.713163,84.358894
51.75538,-8.010315
68.06201,-61.40714
-10.005463,12.8678
22.7889,51.094482
49.497337,-79.44592
10.0513525,64.94791
-41.24721,41.508904
30.752739,-42.643658
81.61659,-102.907845
27.15286,-101.171036
62.810143,-67.10518
-3.6232235,-111.27004
53.682373,-39.189884
-23.912092,21.468706
47.95253,-48.796833
-45.30561,80.51828
52.41831,-127.20298
-39.36882,26.118132
2.3081987,-70.0905
-66.42572,18.888336
137.76506,-5.5967245
-14.2726145,101.234215
118.133286,89.997475
-21.653847,-11.021172
16.825802,29.53334
9.347389,134.86185
29.572847,-86.38154
79.236206,11.0313
-10.574073,-31.050661
83.763664,24.867903
97.15468,-111.19334
147.53493,2.9047847
54.081284,-57.18718
46.431496,74.59427
71.185196,-131.58641
19.37378,155.31227
-60.315853,-70.57368
-45.30561,80.51828
-21.653847,-11.021172
19.87881,-56.615845
-8.4656105,140.62735
-10.574073,-31.050661
-142.67465,18.498104
32.163204,-35.44012
-127.65745,3.2100048
36.254276,-71.81562
94.23831,-58.175606
-25.672392,-61.211433
53.77028,76.36804
38.28695,-134.6816
-10.574073,-31.050661
59.294308,-3.8646693
-123.685844,-62.556477
-64.93779,-24.626293
17.086212,-74.2229
43.43004,-96.35411
-57.384148,1.0912014
-10.574073,-31.050661
-74.58382,93.24038
-10.355589,-59.684853
11.994839,-31.83523
-123.685844,-62.556477
8.096076,-52.258514
19.87881,-56.615845
-42.483017,-31.727266
-34.73231,-44.928307
52.41831,-127.20298
59.898876,-59.54812
72.201965,-53.378063
24.395287,-1.2899067
-11.867635,73.026886
123.546,22.15218
33.85312,-114.609955
93.91571,-82.195335
-43.325905,-2.1402068
-19.61179,67.50138
33.53101,21.304699
52.6984,-15.768615
-29.539858,7.7446117
71.52506,-39.16836
98.26998,-91.88223
-101.63802,76.67489
98.09295,88.90567
56.079952,108.86463
68.08649,95.818054
22.720371,115.135216
28.14371,82.67862
-29.539858,7.7446117
-120.505295,-40.40777
70.98603,73.214195
-20.323328,96.42726
17.84384,-102.73158
-40.2751,53.27751
-55.14321,26.553785
47.888214,-48.530296
33.213074,41.550938
-56.510105,61.503735
-10.574073,-31.050661
108.71482,-97.58629
29.46241,-75.27748
19.37378,155.31227
43.43004,-96.35411
66.30978,19.23045
38.28695,-134.6816
60.25458,-119.14812
18.915117,52.501503
14.80795,-14.255238
115.009346,-12.457083
-21.653847,-11.021172
-11.319584,-73.94067
43.775154,82.74279
51.669018,-40.222717
45.296528,-114.12628
29.572847,-86.38154
64.28129,-64.1894
-84.33488,21.57606
25.728731,28.268505
-15.667114,108.3814
-73.67769,129.53319
78.2688,-8.607664
11.994839,-31.83523
-121.90924,43.781784
-17.581127,46.463966
-11.319584,-73.94067
-34.73231,-44.928307
95.45936,25.755136
32.931183,72.556786
-51.407917,86.51875
8.096076,-52.258514
24.395287,-1.2899067
-60.559998,-79.236984
63.011036,-47.704094
86.066284,35.00733
-94.26726,-54.359684
-136.00856,72.04219
67.08708,-72.60579
81.95494,5.605088
-57.157516,119.29303
21.861898,-59.730278
11.994839,-31.83523
53.0857,-21.57538
-10.005463,12.8678
17.086212,-74.2229
9.347389,134.86185
-40.2751,53.27751
37.754524,151.49736
44.986843,49.794136
-43.325905,-2.1402068
2.0723279,86.44753
96.87247,59.48068
-46.80062,-99.146866
77.89907,2.8774247
65.813705,-38.79525
45.43408,-84.76285
-48.80223,-43.831657
-90.2113,8.741552
-10.005463,12.8678
-21.653847,-11.021172
128.67735,49.990547
-28.528063,-30.186686
28.86918,24.732214
-123.685844,-62.556477
-1.6484344,36.55358
40.24849,-5.6258264
-70.790375,107.84198
52.41831,-127.20298
83.52912,-42.054703
-37.36647,-71.67772
125.23073,33.12762
74.35055,-42.600025
42.32193,88.62102
140.18329,-30.990986
-39.36882,26.118132
-39.36882,26.118132
27.122746,121.282394
128.67735,49.990547
63.410328,-109.6978
-58.16381,80.18119
53.462646,-49.246162
0.27686796,108.077156
-149.44331,-3.1556103
-10.005463,12.8678
26.200684,74.59106
30.349457,-148.64003
67.67851,-59.887123
-19.630726,127.53663
77.53675,2.0910814
-48.80223,-43.831657
48.395035,40.572327
-29.744102,32.49101
114.80841,-16.080235
56.079952,108.86463
-21.653847,-11.021172
81.37167,-8.782739
41.903656,49.602104
-67.127304,95.3236
-10.574073,-31.050661
2.8570538,-6.5560803
-66.42572,18.888336
108.94299,-97.21115
-123.685844,-62.556477
37.857998,-17.715979
-29.744102,32.49101
11.994839,-31.83523
-29.744102,32.49101
41.982407,39.01921
10.473258,10.800184
17.086212,-74.2229
-66.640236,26.13043
33.028534,105.157646
92.71497,-9.442475
-40.257927,-17.741402
71.93669,-42.371914
-21.653847,-11.021172
54.128235,-20.469511
117.21512,-4.3206973
2.3081987,-70.0905
10.615757,56.411396
81.61659,-102.907845
-58.324844,61.52568
84.90023,-68.63871
87.906944,62.5522
38.379467,17.0182
-51.407917,86.51875
37.71377,-13.078669
-95.47603,22.064312
35.36791,-59.31913
33.85312,-114.609955
-96.92201,-85.87503
53.77028,76.36804
75.967415,-28.850351
9.347389,134.86185
11.994839,-31.83523
114.13596,-25.34996
2.8570538,-6.5560803
118.414894,-34.781006
41.518917,10.116414
-95.47603,22.064312
-54.524094,-7.129318
128.67735,49.990547
49.043976,103.010994
87.64113,54.3269
9.347389,134.86185
-33.28873,109.67232
-37.51558,61.481907
-136.39478,33.260773
145.83472,-16.653223
87.198204,63.19392
24.395287,-1.2899067
-10.005463,12.8678
-10.355589,-59.684853
